Time Step,Robot ID,X,Y,Degree,SD Est
12,10,50.88457,-137.68399,1,1
12,11,317.0804,133.39575,0,0
13,0,299.3626,-208.10681,1,1
13,1,-243.90862,33.90211,0,0
13,2,58.94329,-376.0054,0,0
13,3,103.88205,-84.834755,0,0
13,4,41.794365,-117.36752,1,1
13,5,330.01328,-168.77536,1,1
13,6,-46.596375,281.25198,0,0
13,7,345.8691,-4.5007725,0,0
13,8,167.99927,182.75015,0,0
13,9,-73.701126,-291.92572,0,0
13,10,47.88462,-137.66661,1,1
13,11,314.28125,132.31654,0,0
14,0,302.36206,-208.16487,1,1
14,1,-240.91872,33.656208,0,0
14,2,57.634167,-373.3061,0,0
14,3,103.437675,-81.86785,1,1
14,4,44.793823,-117.42457,2,1.8000001
14,5,327.26648,-169.98166,1,1
14,6,-47.502953,278.39224,0,0
14,7,346.99384,-1.719589,0,0
14,8,165.07855,183.43532,0,0
14,9,-75.01926,-289.2308,0,0
14,10,44.91541,-137.23792,1,1.2
14,11,311.44818,131.3298,0,0
15,0,305.19284,-207.17155,1,1
15,1,-237.92448,33.47015,0,0
15,2,55.516087,-371.18155,0,0
15,3,103.13019,-78.88365,1,1.2
15,4,47.665733,-118.10175,2,1.8000001
15,5,324.30594,-170.46658,1,1
15,6,-49.356842,276.03363,0,0
15,7,347.70932,1.1938431,0,0
15,8,162.23703,184.39749,0,0
15,9,-76.0128,-286.40012,0,0
15,10,41.95223,-136.76933,1,1.2
15,11,308.4482,131.31429,0,0
16,0,308.0431,-208.10756,1,1
16,1,-234.92996,33.651344,0,0
16,2,52.743,-370.037,0,0
16,3,103.087654,-75.88396,0,0
16,4,48.666912,-120.5187,1,1
16,5,321.44724,-171.3764,1,1
16,6,-50.876335,273.4469,0,0
16,7,348.31793,4.13146,0,0
16,8,159.33054,185.14066,0,0
16,9,-77.51065,-283.8008,0,0
16,10,38.958572,-136.57431,1,1
16,11,305.49484,131.84111,0,0
17,0,310.97928,-208.72299,1,1
17,1,-231.93112,33.567947,0,0
17,2,50.23439,-368.39172,0,0
17,3,102.56429,-72.92996,1,1
17,4,52.00551,-120.77094,2,1.8000001
17,5,318.55484,-172.17265,1,1
17,6,-52.672462,271.044,0,0
17,7,349.90082,6.679877,0,0
17,8,156.33661,185.33148,0,0
17,9,-78.782906,-281.08395,0,0
17,10,35.960716,-136.46094,1,1.2
17,11,302.53278,132.31673,0,0
18,0,313.80875,-209.72003,1,1
18,1,-228.94305,33.30067,0,0
18,2,47.801044,-366.63705,0,0
18,3,102.205956,-69.95144,0,0
18,4,54.61705,-122.247375,1,1
18,5,316.0376,-173.80466,1,1
18,6,-54.708622,268.84082,0,0
18,7,351.01065,9.467037,0,0
18,8,153.34929,185.05591,0,0
18,9,-80.350525,-278.5261,0,0
18,10,32.964413,-136.31204,1,1
18,11,299.53912,132.51173,0,0
19,0,316.70862,-210.48857,1,1
19,1,-226.03145,34.02355,0,0
19,2,45.90725,-364.31036,0,0
19,3,101.63616,-67.00604,0,0
19,4,57.45723,-123.21349,1,1
19,5,314.0413,-176.04402,1,1
19,6,-56.71464,266.61014,0,0
19,7,351.88538,12.336677,0,0
19,8,150.49327,184.13766,0,0
19,9,-82.34087,-276.28143,0,0
19,10,30.040373,-136.98285,1,1
19,11,296.5444,132.33366,0,0
20,0,319.69855,-210.73412,1,1
20,1,-223.24342,35.13123,0,0
20,2,43.473274,-362.55658,0,0
20,3,100.46079,-64.24588,0,0
20,4,59.9444,-124.89098,1,1
20,5,311.91876,-178.16412,1,1
20,6,-58.71084,264.37067,0,0
20,7,352.37,15.297275,0,0
20,8,147.54718,183.57147,0,0
20,9,-84.69625,-274.42343,0,0
20,10,27.400635,-138.40825,1,1
20,11,293.67447,131.45993,0,0
21,0,322.69836,-210.70161,1,1
21,1,-220.30301,35.726173,0,0
21,2,41.252205,-360.53995,0,0
21,3,99.531364,-61.393482,0,0
21,4,62.236687,-126.826294,1,1
21,5,309.7694,-180.25703,1,1
21,6,-60.66098,262.09097,0,0
21,7,352.97784,18.23505,0,0
21,8,144.56863,183.92961,0,0
21,9,-86.47131,-272.0049,0,0
21,10,24.440725,-138.89705,1,1
21,11,290.891,130.3409,0,0
22,0,325.65994,-211.18018,1,1
22,1,-217.5742,36.972633,0,0
22,2,38.839466,-358.75705,0,0
22,3,99.553345,-58.393562,0,0
22,4,64.524,-128.76747,1,1
22,5,307.12698,-181.67743,1,1
22,6,-63.437668,260.9552,0,0
22,7,353.68106,21.151464,0,0
22,8,141.6584,184.65802,0,0
22,9,-88.9728,-270.34885,0,0
22,10,21.450407,-139.13786,1,1
22,11,287.93933,129.8046,0,0
23,0,328.6177,-211.68175,1,1
23,1,-215.04051,38.579,0,0
23,2,36.414898,-356.9903,0,0
23,3,98.806694,-55.48796,0,0
23,4,66.73054,-130.8,1,1
23,5,305.8741,-184.40329,1,1
23,6,-65.98935,259.37756,0,0
23,7,353.82288,24.14811,0,0
23,8,138.81561,185.61644,0,0
23,9,-91.17241,-268.3088,0,0
23,10,18.58385,-138.25307,1,1
23,11,284.9446,129.62682,0,0
24,0,331.6123,-211.86159,1,1
24,1,-212.86263,40.642204,0,0
24,2,34.094852,-355.08835,0,0
24,3,99.079,-52.500343,0,0
24,4,68.965935,-132.80075,1,1
24,5,305.12634,-187.3086,1,1
24,6,-68.47043,257.69107,0,0
24,7,355.11084,26.857563,0,0
24,8,135.81561,185.61214,0,0
24,9,-94.02176,-267.3701,0,0
24,10,15.730185,-137.32755,1,1
24,11,281.95084,129.43358,0,0
25,0,334.5678,-211.34688,1,1
25,1,-210.7107,42.732464,0,0
25,2,31.846588,-353.10208,0,0
25,3,99.27467,-49.50673,0,0
25,4,70.75007,-135.21257,1,1
25,5,304.96286,-190.30414,1,1
25,6,-70.895744,255.92532,0,0
25,7,356.79327,29.341396,0,0
25,8,132.9205,186.3985,0,0
25,9,-96.41189,-265.557,0,0
25,10,12.925206,-136.26355,1,1
25,11,278.95834,129.64574,0,0
26,0,337.48666,-210.65387,1,1
26,1,-208.10197,44.213867,0,0
26,2,29.347878,-351.44183,0,0
26,3,98.983246,-46.52092,0,0
26,4,72.93527,-137.26802,1,1
26,5,304.12326,-193.18425,1,1
26,6,-72.7646,253.57854,0,0
26,7,358.58878,31.744774,0,0
26,8,131.00867,188.7104,0,0
26,9,-98.52447,-263.42697,0,0
26,10,9.962196,-135.7939,1,1
26,11,276.218,130.86661,0,0
27,0,340.42395,-210.04362,1,1
27,1,-205.78874,46.124084,0,0
27,2,26.815138,-349.83398,0,0
27,3,99.21563,-43.529934,0,0
27,4,75.805244,-138.14168,1,1
27,5,303.4457,-196.10674,1,1
27,6,-74.56889,251.18176,0,0
27,7,360.5326,34.029858,0,0
27,8,130.11331,191.57367,0,0
27,9,-100.73523,-261.39905,0,0
27,10,7.3111296,-134.38968,1,1
27,11,273.54007,132.21889,0,0
28,0,343.0725,-208.63466,1,1
28,1,-203.69205,48.26974,0,0
28,2,23.979643,-348.85422,0,0
28,3,99.19832,-40.529984,0,0
28,4,78.659325,-139.06592,0,0
28,5,302.94852,-199.06525,1,1
28,6,-76.306435,248.73616,0,0
28,7,362.64868,36.156384,0,0
28,8,128.02104,193.72365,0,0
28,9,-103.63787,-260.641,0,0
28,10,4.9081125,-132.5937,0,0
28,11,270.87,133.58664,0,0
29,0,345.76904,-207.31982,1,1
29,1,-201.2867,50.062588,0,0
29,2,21.05067,-348.2053,0,0
29,3,99.642235,-37.563007,0,0
29,4,81.65492,-139.22833,0,0
29,5,301.96124,-201.89813,1,1
29,6,-77.69185,246.07521,0,0
29,7,365.02686,37.98513,0,0
29,8,125.99463,195.9358,0,0
29,9,-106.54305,-259.8927,0,0
29,10,2.2225816,-131.25658,0,0
29,11,267.90088,133.15726,0,0
30,0,348.69946,-206.67752,1,1
30,1,-198.68254,51.552017,0,0
30,2,18.06438,-347.91882,0,0
30,3,100.265564,-34.62848,0,0
30,4,84.65378,-139.31117,0,0
30,5,301.40198,-204.84555,1,1
30,6,-78.75857,243.27127,0,0
30,7,367.35025,39.88296,0,0
30,8,124.45418,198.5101,0,0
30,9,-109.53944,-259.74542,0,0
30,10,-0.3417585,-129.6996,0,0
30,11,264.93558,132.70222,0,0
31,0,351.647,-206.11893,1,1
31,1,-196.33075,53.414566,0,0
31,2,15.374227,-346.591,0,0
31,3,100.66129,-31.654694,0,0
31,4,87.6485,-139.13324,0,0
31,5,301.0763,-207.82782,1,1
31,6,-80.30164,240.69855,0,0
31,7,369.769,41.65766,0,0
31,8,122.75348,200.98146,0,0
31,9,-112.50053,-260.22705,0,0
31,10,-3.0770025,-128.46735,0,0
31,11,262.1147,133.72333,0,0
32,0,354.618,-206.53499,1,1
32,1,-193.86089,55.117435,0,0
32,2,12.951972,-344.82108,0,0
32,3,101.156136,-28.695786,0,0
32,4,90.6478,-139.19824,0,0
32,5,301.275,-210.82123,1,1
32,6,-80.99373,237.77946,0,0
32,7,372.39496,43.10834,0,0
32,8,120.35326,202.78117,0,0
32,9,-115.36155,-261.12958,0,0
32,10,-5.7529297,-127.1111,0,0
32,11,259.20972,134.47247,0,0
33,0,357.5905,-206.94023,1,1
33,1,-191.78966,57.287693,0,0
33,2,11.234717,-342.36118,0,0
33,3,100.74899,-25.723541,0,0
33,4,93.645325,-139.31995,0,0
33,5,300.75296,-213.77545,1,1
33,6,-81.923836,234.92729,0,0
33,7,375.25162,44.02454,0,0
33,8,117.9288,204.5481,0,0
33,9,-118.05011,-262.4606,0,0
33,10,-8.190573,-125.36241,0,0
33,11,256.21793,134.69418,0,0
34,0,360.58524,-207.11813,1,1
34,1,-190.49162,59.99234,0,0
34,2,9.931518,-339.65903,0,0
34,3,100.299644,-22.757385,0,0
34,4,96.62449,-138.96698,0,0
34,5,300.2142,-216.72667,1,1
34,6,-81.358246,231.9811,0,0
34,7,377.5035,46.00672,0,0
34,8,115.18845,205.76895,0,0
34,9,-120.63562,-263.98215,0,0
34,10,-10.314299,-123.2435,0,0
34,11,253.43091,135.80437,0,0
35,0,363.56366,-207.47728,1,1
35,1,-188.66896,62.375175,0,0
35,2,8.621107,-336.96036,0,0
35,3,99.19089,-19.969793,0,0
35,4,99.61153,-138.68843,0,0
35,5,299.9184,-219.71205,1,1
35,6,-80.59293,229.08035,0,0
35,7,379.829,47.90198,0,0
35,8,112.55086,207.19832,0,0
35,9,-123.19151,-265.55295,0,0
35,10,-12.210868,-120.91906,0,0
35,11,250.98755,137.54506,0,0
36,0,366.55096,-207.7529,1,1
36,1,-186.85141,64.76192,0,0
36,2,8.195827,-333.99066,0,0
36,3,98.032,-17.202671,0,0
36,4,102.554436,-139.2709,0,0
36,5,299.068,-222.58899,1,1
36,6,-80.23421,226.10188,0,0
36,7,382.15173,49.80067,0,0
36,8,109.60865,207.78435,0,0
36,9,-125.25709,-267.72858,0,0
36,10,-14.48877,-118.96684,0,0
36,11,248.30974,138.89757,0,0
37,0,369.42233,-208.62195,0,0
37,1,-184.21794,66.19887,0,0
37,2,7.5925145,-331.05194,0,0
37,3,95.999275,-14.996307,0,0
37,4,105.45779,-140.02626,0,0
37,5,297.70062,-225.25926,0,0
37,6,-80.382164,223.10553,0,0
37,7,384.77905,51.248856,0,0
37,8,106.61615,207.57233,0,0
37,9,-126.85852,-270.26538,0,0
37,10,-17.239336,-117.76919,0,0
37,11,246.3786,141.19337,0,0
38,0,371.8785,-210.3445,0,0
38,1,-181.43369,67.31599,0,0
38,2,7.1062336,-328.0916,0,0
38,3,95.28131,-12.083487,0,0
38,4,108.25407,-141.11292,0,0
38,5,296.87506,-228.14343,0,0
38,6,-81.16771,220.2102,0,0
38,7,386.733,53.52527,0,0
38,8,103.655235,208.05501,0,0
38,9,-128.60867,-272.70197,0,0
38,10,-19.669813,-116.01056,0,0
38,11,244.8184,143.75575,0,0
39,0,373.58035,-212.81506,0,0
39,1,-178.66484,68.47076,0,0
39,2,7.767534,-325.1654,0,0
39,3,95.164185,-9.085773,0,0
39,4,111.194145,-141.7095,0,0
39,5,296.03067,-231.02214,0,0
39,6,-82.67528,217.61652,0,0
39,7,388.02786,56.231434,0,0
39,8,100.65565,208.00508,0,0
39,9,-131.04709,-274.4496,0,0
39,10,-22.030758,-114.15963,0,0
39,11,243.02377,146.15976,0,0
40,0,375.39185,-215.2064,0,0
40,1,-176.03688,69.91775,0,0
40,2,8.636636,-322.29407,0,0
40,3,94.889084,-6.0984135,0,0
40,4,114.1915,-141.58347,0,0
40,5,294.79907,-233.75768,0,0
40,6,-84.123146,214.98903,0,0
40,7,389.33743,58.930508,0,0
40,8,97.68336,207.59827,0,0
40,9,-133.35231,-276.36945,0,0
40,10,-24.10447,-111.991745,0,0
40,11,240.45078,147.70238,0,0
41,0,377.56558,-217.27399,0,0
41,1,-173.64267,71.72543,0,0
41,2,10.096015,-319.67294,0,0
41,3,94.70728,-3.1039271,0,0
41,4,117.161865,-141.16284,0,0
41,5,292.8571,-236.04431,0,0
41,6,-86.229,212.85236,0,0
41,7,391.13287,61.33393,0,0
41,8,94.89605,206.4888,0,0
41,9,-135.94211,-277.8837,0,0
41,10,-25.649118,-109.41997,0,0
41,11,237.7739,149.05675,0,0
42,0,379.5995,-219.47926,0,0
42,1,-170.9282,73.00281,0,0
42,2,10.184154,-316.67422,0,0
42,3,94.5507,-0.10801649,0,0
42,4,120.16151,-141.1165,0,0
42,5,290.72922,-238.15907,0,0
42,6,-88.796425,211.30048,0,0
42,7,390.8997,64.19585,0,0
42,8,91.977394,205.79494,0,0
42,9,-138.7453,-278.9524,0,0
42,10,-27.269505,-106.89522,0,0
42,11,234.86183,149.77779,0,0
43,0,382.01907,-221.25284,0,0
43,1,-168.37373,74.575905,0,0
43,2,11.286152,-313.88394,0,0
43,3,93.865456,2.8126764,0,0
43,4,122.94554,-142.23415,0,0
43,5,289.21646,-240.74974,0,0
43,6,-90.531746,208.8533,0,0
43,7,392.3881,66.011604,0,0
43,8,89.06633,205.06987,0,0
43,9,-141.63219,-279.76843,0,0
43,10,-28.930988,-104.39732,0,0
43,11,231.86964,149.9942,0,0
44,0,384.86615,-222.19843,0,0
44,1,-165.63737,75.805695,0,0
44,2,12.388331,-311.09375,0,0
44,3,92.661385,5.5604415,0,0
44,4,125.55206,-143.71942,0,0
44,5,287.79938,-243.39395,0,0
44,6,-91.769646,206.1206,0,0
44,7,392.03778,63.809906,0,0
44,8,86.066505,205.10214,0,0
44,9,-144.42183,-280.872,0,0
44,10,-30.624186,-101.920815,0,0
44,11,228.89436,149.60986,0,0
45,0,387.63718,-223.34798,0,0
45,1,-163.42697,77.834015,0,0
45,2,13.292451,-308.23325,0,0
45,3,91.45446,8.306954,0,0
45,4,128.28304,-144.96112,0,0
45,5,286.0948,-245.86263,0,0
45,6,-92.32954,203.17331,0,0
45,7,387.0889,63.08495,0,0
45,8,83.16328,205.85797,0,0
45,9,-146.93217,-282.51462,0,0
45,10,-32.39832,-99.50163,0,0
45,11,225.89961,149.78719,0,0
46,0,390.44434,-224.4062,0,0
46,1,-160.47632,78.37588,0,0
46,2,14.905762,-305.70398,0,0
46,3,91.06781,11.281934,0,0
46,4,131.2329,-145.50732,0,0
46,5,284.2915,-248.26015,0,0
46,6,-93.06023,200.26366,0,0
46,7,384.08908,63.119316,0,0
46,8,80.24506,205.16223,0,0
46,9,-149.2336,-284.43906,0,0
46,10,-34.65705,-97.52727,0,0
46,11,222.91647,150.10483,0,0
47,0,392.12506,-222.28864,0,0
47,1,-157.50334,78.7776,0,0
47,2,16.768597,-303.35242,0,0
47,3,90.19274,14.151474,0,0
47,4,134.05025,-146.53813,0,0
47,5,282.57587,-250.72116,0,0
47,6,-93.766685,197.34802,0,0
47,7,381.0891,63.106945,0,0
47,8,77.254326,205.39778,0,0
47,9,-151.30542,-286.60876,0,0
47,10,-36.732296,-95.36085,0,0
47,11,219.91672,150.14299,0,0
48,0,390.3992,-225.26195,0,0
48,1,-154.51607,79.05361,0,0
48,2,18.729141,-301.08167,0,0
48,3,89.80964,17.126911,0,0
48,4,136.91527,-147.42787,0,0
48,5,281.04156,-253.29912,0,0
48,6,-93.46317,194.36342,0,0
48,7,378.14413,63.67891,0,0
48,8,74.41491,206.36613,0,0
48,9,-153.58577,-288.55814,0,0
48,10,-38.206493,-92.74805,0,0
48,11,216.9612,150.65764,0,0
49,0,389.6079,-228.23622,0,0
49,1,-151.52438,79.27692,0,0
49,2,20.60807,-298.74295,0,0
49,3,90.31068,20.084776,0,0
49,4,139.65335,-148.65381,0,0
49,5,280.5027,-256.25034,0,0
49,6,-93.0404,191.39336,0,0
49,7,375.21866,64.34337,0,0
49,8,71.816414,207.8654,0,0
49,9,-155.9438,-290.41278,0,0
49,10,-38.892582,-89.82755,0,0
49,11,214.18092,151.78462,0,0
50,0,388.8729,-231.14479,0,0
50,1,-148.58067,79.8553,0,0
50,2,22.799505,-296.69415,0,0
50,3,92.19396,22.41999,0,0
50,4,142.49704,-149.60953,0,0
50,5,280.7664,-259.2387,0,0
50,6,-92.43585,188.4549,0,0
50,7,372.27988,64.946304,0,0
50,8,68.95451,208.76514,0,0
50,9,-157.98805,-292.60846,0,0
50,10,-39.25767,-86.84985,0,0
50,11,211.74692,153.53838,0,0
51,0,388.51978,-234.12393,0,0
51,1,-145.72687,80.78039,0,0
51,2,25.287836,-295.01837,0,0
51,3,94.17362,24.674084,0,0
51,4,145.41238,-150.31715,0,0
51,5,280.27664,-262.19846,0,0
51,6,-91.51858,185.59857,0,0
51,7,369.4436,65.9238,0,0
51,8,66.42075,210.3714,0,0
51,9,-159.45665,-295.22443,0,0
51,10,-40.061737,-83.95962,0,0
51,11,208.8839,154.43452,0,0
52,0,387.9723,-237.07355,0,0
52,1,-142.72757,80.84514,0,0
52,2,27.782928,-293.3527,0,0
52,3,95.70218,27.25546,0,0
52,4,148.1974,-151.43237,0,0
52,5,279.7971,-265.15988,0,0
52,6,-90.02669,182.99583,0,0
52,7,366.56824,66.77947,0,0
52,8,63.828537,211.8815,0,0
52,9,-161.11206,-297.72635,0,0
52,10,-40.077858,-80.95966,0,0
52,11,206.28104,155.92622,0,0
53,0,387.64023,-240.05511,0,0
53,1,-139.72917,80.94311,0,0
53,2,30.6679,-292.52994,0,0
53,3,97.15383,29.880856,0,0
53,4,151.14973,-151.96507,0,0
53,5,279.96112,-268.1554,0,0
53,6,-88.48281,180.42358,0,0
53,7,363.7008,67.66139,0,0
53,8,61.30517,213.50403,0,0
53,9,-162.08324,-300.5648,0,0
53,10,-40.432793,-77.980736,0,0
53,11,203.46823,156.96938,0,0
54,0,386.32227,-242.7501,0,0
54,1,-136.88129,79.99994,0,0
54,2,33.329784,-291.14633,0,0
54,3,98.13606,32.7155,0,0
54,4,154.10493,-152.48161,0,0
54,5,279.61298,-271.13513,0,0
54,6,-86.49109,178.18015,0,0
54,7,361.03482,69.03708,0,0
54,8,58.731377,215.04532,0,0
54,9,-163.38162,-303.26926,0,0
54,10,-40.15403,-74.99371,0,0
54,11,200.57114,157.74835,0,0
55,0,385.19077,-245.52855,0,0
55,1,-134.09676,78.883514,0,0
55,2,36.26409,-290.52197,0,0
55,3,99.00347,35.587364,0,0
55,4,157.08731,-152.80638,0,0
55,5,279.30957,-274.11975,0,0
55,6,-84.52173,175.91705,0,0
55,7,358.1575,69.88626,0,0
55,8,55.733063,215.14587,0,0
55,9,-164.97636,-305.81027,0,0
55,10,-39.523212,-72.06078,0,0
55,11,197.65044,158.43353,0,0
56,0,384.19135,-248.35718,0,0
56,1,-131.3246,77.7367,0,0
56,2,38.938732,-289.16318,0,0
56,3,100.23554,38.32269,0,0
56,4,160.0647,-153.17398,0,0
56,5,279.9093,-277.0592,0,0
56,6,-82.365265,173.83147,0,0
56,7,355.50775,71.29297,0,0
56,8,52.73556,215.26833,0,0
56,9,-166.86084,-308.14453,0,0
56,10,-38.442623,-69.26215,0,0
56,11,194.7844,159.31996,0,0
57,0,384.16913,-251.3571,0,0
57,1,-128.77094,76.16228,0,0
57,2,41.46327,-287.54245,0,0
57,3,101.13968,41.1832,0,0
57,4,163.04988,-153.47174,0,0
57,5,280.0975,-280.05328,0,0
57,6,-80.10394,171.86008,0,0
57,7,353.66495,73.66027,0,0
57,8,49.863636,216.13553,0,0
57,9,-168.37794,-310.73267,0,0
57,10,-36.533257,-66.94821,0,0
57,11,191.7887,159.15921,0,0
58,0,384.10672,-254.35645,0,0
58,1,-126.15089,74.70099,0,0
58,2,43.828056,-285.69644,0,0
58,3,101.791664,44.111496,0,0
58,4,165.90387,-154.39626,0,0
58,5,279.99225,-283.05142,0,0
58,6,-78.34732,169.42815,0,0
58,7,352.72363,76.50876,0,0
58,8,47.03638,217.13884,0,0
58,9,-170.72026,-312.60712,0,0
58,10,-34.926067,-64.41505,0,0
58,11,188.99765,158.05917,0,0
59,0,384.38297,-257.3437,0,0
59,1,-123.65385,73.03822,0,0
59,2,46.381424,-284.12155,0,0
59,3,102.309685,47.066433,0,0
59,4,168.88443,-154.05525,0,0
59,5,278.42416,-285.60898,0,0
59,6,-76.65174,166.95326,0,0
59,7,351.89902,79.3932,0,0
59,8,44.543858,218.80836,0,0
59,9,-173.07588,-314.4648,0,0
59,10,-33.724346,-61.666252,0,0
59,11,186.41257,156.5369,0,0
60,0,385.78738,-259.99466,0,0
60,1,-121.11865,71.434235,0,0
60,2,48.945114,-282.5635,0,0
60,3,102.27819,50.06627,0,0
60,4,171.87329,-153.797,0,0
60,5,276.93933,-288.21576,0,0
60,6,-75.70862,164.10536,0,0
60,7,351.34583,82.34176,0,0
60,8,42.74696,221.2107,0,0
60,9,-175.37048,-316.39737,0,0
60,10,-33.163666,-58.719112,0,0
60,11,184.06369,154.67067,0,0
61,0,387.8476,-262.17538,0,0
61,1,-119.0253,69.28532,0,0
61,2,51.471725,-280.946,0,0
61,3,101.60485,52.989727,0,0
61,4,174.82558,-153.26404,0,0
61,5,275.28214,-290.7165,0,0
61,6,-75.26392,161.1385,0,0
61,7,350.7894,85.2897,0,0
61,8,40.93821,223.60411,0,0
61,9,-177.31807,-318.67923,0,0
61,10,-32.888985,-55.731712,0,0
61,11,181.33524,153.42345,0,0
62,0,389.47147,-264.69788,0,0
62,1,-117.90853,66.50093,0,0
